,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,nom_trough_angle,projected_sun_angle,sun_pos_x,sun_pos_y,sun_pos_z,intercept_factor,flux_centerline,coeff_var
2023-01-15 16:00:00,78.50013309291693,78.57449992264232,11.499866907083069,11.425500077357686,126.7561860984552,-9.33730648252822,75.75176398311926,75.75176398311926,785.1054692682686,-586.3981040891919,199.36565814014438,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
2023-01-15 16:30:00,73.81983063192311,73.87303438872655,16.18016936807689,16.126965611273448,132.09150721586423,-9.344629272673046,68.64449060149833,68.64449060149833,712.6817499708371,-643.7655161364487,278.6587222608992,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
2023-01-15 17:00:00,69.52637029494642,69.56807865586482,20.47362970505359,20.43192134413518,137.90083057126606,-9.35194735119876,60.886201607492886,60.886201607492886,628.0678868873325,-695.1167598510714,349.77624223927603,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
2023-01-15 17:30:00,65.70673301231916,65.74138737723746,24.293266987680838,24.258612622762545,144.23503544748752,-9.359260715165874,52.32132763121617,52.32132763121617,532.7084892588989,-739.571319737004,411.4072538178778,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
2023-01-15 18:00:00,62.4539759228449,62.484041147960156,27.546024077155103,27.51595885203984,151.11948604815205,-9.366569362166047,42.799315959160914,42.799315959160914,428.23330269512485,-776.3672360319329,462.46097487135364,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460602478296191
2023-01-15 18:30:00,59.864467289326264,59.89152085937341,30.135532710673736,30.108479140626592,158.53819892742104,-9.373873289267067,32.22226197043421,32.22226197043421,316.4284708309941,-804.8736897890434,502.04717540578724,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
2023-01-15 19:00:00,58.02966955316822,58.054852648253274,31.970330446831777,31.945147351746726,166.41880022705334,-9.381172493667691,20.617756097684097,20.617756097684097,199.20575726440705,-824.6016891844116,529.4800472793372,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
2023-01-15 19:30:00,57.02412905173803,57.04836473519422,32.97587094826197,32.95163526480578,174.62590995212145,-9.38846697279223,8.214126017126732,8.214126017126732,78.56976402061582,-835.2124066455507,544.285796220232,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
2023-01-15 20:00:00,56.89267437673107,56.91678991009435,33.10732562326893,33.08321008990565,182.97104206973222,-9.395756723868544,-4.544698940231127,-4.544698940231127,-43.41637297146691,-836.5229685014249,546.2090641206593,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
2023-01-15 20:30:00,57.641394367513044,57.666205555672455,32.358605632486956,32.333794444327545,191.24105218897307,-9.403041743928043,-17.101189078589567,-17.101189078589567,-164.66630148839567,-828.5095902069132,535.2166552801823,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
2023-01-15 21:00:00,59.2363350174845,59.26272616797996,30.7636649825155,30.73727383202004,199.2364488638052,-9.410322030591487,-28.963842163061585,-28.963842163061585,-283.1061667636031,-811.3079898467995,511.49803904918775,0.9248702125575473,"[19.59600477 53.38221989 45.94925257 44.59780396 52.70649559 70.27532745
 54.7336685   0.          0.          2.02717291  0.          0.6757243
  0.6757243   1.3514486   1.3514486   0.6757243   1.3514486   1.3514486
  0.          0.6757243   0.          0.          0.         70.95105176
 48.65214978 50.67932268 43.92207966 45.27352826 47.30070117 19.59600477]",1.1460535276455766
