node,xmin,xmax,ymin,ymax
10001,0.785398,1.5708,-1.5708,-0.785398
100011,0.785398,1.5708,-1.1781,-0.785398
1000111,1.1781,1.5708,-1.1781,-0.785398
10001111,1.1781,1.5708,-0.981748,-0.785398
100011111,1.37445,1.5708,-0.981748,-0.785398
1000111110,1.37445,1.5708,-0.981748,-0.883573
1000111110x,1.37445,1.5708,-0.981748,-0.883573
1000111110x1,1.37445,1.5708,-0.93266,-0.883573
001001011,-1.37445,-1.1781,-0.981748,-0.785398
0010010110,-1.37445,-1.1781,-0.981748,-0.883573
0010010110x,-1.37445,-1.1781,-0.981748,-0.883573
0010010110x1,-1.37445,-1.1781,-0.93266,-0.883573
100011110,1.1781,1.37445,-0.981748,-0.785398
1000111100,1.1781,1.37445,-0.981748,-0.883573
1000111100x,1.1781,1.37445,-0.981748,-0.883573
1000111100x1,1.1781,1.37445,-0.93266,-0.883573
0010011,-1.1781,-0.785398,-1.1781,-0.785398
00100111,-1.1781,-0.785398,-0.981748,-0.785398
001001110,-1.1781,-0.981748,-0.981748,-0.785398
0010011100,-1.1781,-0.981748,-0.981748,-0.883573
0010011100x,-1.1781,-0.981748,-0.981748,-0.883573
0010011100x1,-1.1781,-0.981748,-0.93266,-0.883573
1000110,0.785398,1.1781,-1.1781,-0.785398
10001101,0.785398,1.1781,-0.981748,-0.785398
100011011,0.981748,1.1781,-0.981748,-0.785398
1000110110,0.981748,1.1781,-0.981748,-0.883573
1000110110x,0.981748,1.1781,-0.981748,-0.883573
1000110110x1,0.981748,1.1781,-0.93266,-0.883573
001001111,-0.981748,-0.785398,-0.981748,-0.785398
0010011110,-0.981748,-0.785398,-0.981748,-0.883573
0010011110x,-0.981748,-0.785398,-0.981748,-0.883573
0010011110x1,-0.981748,-0.785398,-0.93266,-0.883573
100011010,0.785398,0.981748,-0.981748,-0.785398
1000110100,0.785398,0.981748,-0.981748,-0.883573
1000110100x,0.785398,0.981748,-0.981748,-0.883573
1000110100x1,0.785398,0.981748,-0.93266,-0.883573
00101,-0.785398,0,-1.5708,-0.785398
001011,-0.785398,0,-1.1781,-0.785398
0010110,-0.785398,-0.392699,-1.1781,-0.785398
00101101,-0.785398,-0.392699,-0.981748,-0.785398
001011010,-0.785398,-0.589049,-0.981748,-0.785398
0010110100,-0.785398,-0.589049,-0.981748,-0.883573
0010110100x,-0.785398,-0.589049,-0.981748,-0.883573
0010110100x1,-0.785398,-0.589049,-0.93266,-0.883573
10000,0,0.785398,-1.5708,-0.785398
100001,0,0.785398,-1.1781,-0.785398
1000011,0.392699,0.785398,-1.1781,-0.785398
10000111,0.392699,0.785398,-0.981748,-0.785398
100001111,0.589049,0.785398,-0.981748,-0.785398
1000011110,0.589049,0.785398,-0.981748,-0.883573
1000011110x,0.589049,0.785398,-0.981748,-0.883573
1000011110x1,0.589049,0.785398,-0.93266,-0.883573
001011011,-0.589049,-0.392699,-0.981748,-0.785398
0010110110,-0.589049,-0.392699,-0.981748,-0.883573
0010110110x,-0.589049,-0.392699,-0.981748,-0.883573
0010110110x1,-0.589049,-0.392699,-0.93266,-0.883573
100001110,0.392699,0.589049,-0.981748,-0.785398
1000011100,0.392699,0.589049,-0.981748,-0.883573
1000011100x,0.392699,0.589049,-0.981748,-0.883573
1000011100x1,0.392699,0.589049,-0.93266,-0.883573
1000010,0,0.392699,-1.1781,-0.785398
10000101,0,0.392699,-0.981748,-0.785398
100001011,0.19635,0.392699,-0.981748,-0.785398
1000010110,0.19635,0.392699,-0.981748,-0.883573
1000010110x,0.19635,0.392699,-0.981748,-0.883573
1000010110x1,0.19635,0.392699,-0.93266,-0.883573
0010111,-0.392699,0,-1.1781,-0.785398
00101111,-0.392699,0,-0.981748,-0.785398
001011110,-0.392699,-0.19635,-0.981748,-0.785398
0010111100,-0.392699,-0.19635,-0.981748,-0.883573
0010111100x,-0.392699,-0.19635,-0.981748,-0.883573
0010111100x1,-0.392699,-0.19635,-0.93266,-0.883573
001011111,-0.19635,0,-0.981748,-0.785398
0010111110,-0.19635,0,-0.981748,-0.883573
0010111110x,-0.19635,0,-0.981748,-0.883573
0010111110x1,-0.19635,0,-0.93266,-0.883573
100001010,0,0.19635,-0.981748,-0.785398
1000010100,0,0.19635,-0.981748,-0.883573
1000010100x,0,0.19635,-0.981748,-0.883573
1000010100x1,0,0.19635,-0.93266,-0.883573
00000101x0x1,-3.14159,-2.74889,-0.93266,-0.883573
00000101x0x11,-2.94524,-2.74889,-0.93266,-0.883573
10101111x0x1,2.74889,3.14159,-0.93266,-0.883573
10101111x0x10,2.74889,2.94524,-0.93266,-0.883573
00000101x0x10,-3.14159,-2.94524,-0.93266,-0.883573
10101111x0x11,2.94524,3.14159,-0.93266,-0.883573
10101101x0x1,2.35619,2.74889,-0.93266,-0.883573
10101101x0x10,2.35619,2.55254,-0.93266,-0.883573
00000111x0x1,-2.74889,-2.35619,-0.93266,-0.883573
00000111x0x11,-2.55254,-2.35619,-0.93266,-0.883573
00001101x0x1,-2.35619,-1.9635,-0.93266,-0.883573
00001101x0x10,-2.35619,-2.15984,-0.93266,-0.883573
10100111x0x1,1.9635,2.35619,-0.93266,-0.883573
10100111x0x11,2.15984,2.35619,-0.93266,-0.883573
10100111x1,1.9635,2.35619,-0.883573,-0.785398
10100111x11,2.15984,2.35619,-0.883573,-0.785398
10100111x110,2.15984,2.35619,-0.883573,-0.834486
00001101x1,-2.35619,-1.9635,-0.883573,-0.785398
00001101x10,-2.35619,-2.15984,-0.883573,-0.785398
00001101x100,-2.35619,-2.15984,-0.883573,-0.834486
10100111x10,1.9635,2.15984,-0.883573,-0.785398
10100111x100,1.9635,2.15984,-0.883573,-0.834486
00001101x11,-2.15984,-1.9635,-0.883573,-0.785398
00001101x110,-2.15984,-1.9635,-0.883573,-0.834486
0000111101,-1.9635,-1.76715,-0.883573,-0.785398
0000111101x,-1.9635,-1.76715,-0.883573,-0.785398
0000111101x0,-1.9635,-1.76715,-0.883573,-0.834486
1010010111,1.76715,1.9635,-0.883573,-0.785398
1010010111x,1.76715,1.9635,-0.883573,-0.785398
1010010111x0,1.76715,1.9635,-0.883573,-0.834486
0000111111,-1.76715,-1.5708,-0.883573,-0.785398
0000111111x,-1.76715,-1.5708,-0.883573,-0.785398
0000111111x0,-1.76715,-1.5708,-0.883573,-0.834486
1010010101,1.5708,1.76715,-0.883573,-0.785398
1010010101x,1.5708,1.76715,-0.883573,-0.785398
1010010101x0,1.5708,1.76715,-0.883573,-0.834486
1000111111,1.37445,1.5708,-0.883573,-0.785398
1000111111x,1.37445,1.5708,-0.883573,-0.785398
1000111111x0,1.37445,1.5708,-0.883573,-0.834486
0010010101,-1.5708,-1.37445,-0.883573,-0.785398
0010010101x,-1.5708,-1.37445,-0.883573,-0.785398
0010010101x0,-1.5708,-1.37445,-0.883573,-0.834486
0010010111,-1.37445,-1.1781,-0.883573,-0.785398
0010010111x,-1.37445,-1.1781,-0.883573,-0.785398
0010010111x0,-1.37445,-1.1781,-0.883573,-0.834486
1000111101,1.1781,1.37445,-0.883573,-0.785398
1000111101x,1.1781,1.37445,-0.883573,-0.785398
1000111101x0,1.1781,1.37445,-0.883573,-0.834486
1000110111,0.981748,1.1781,-0.883573,-0.785398
1000110111x,0.981748,1.1781,-0.883573,-0.785398
1000110111x0,0.981748,1.1781,-0.883573,-0.834486
0010011101,-1.1781,-0.981748,-0.883573,-0.785398
0010011101x,-1.1781,-0.981748,-0.883573,-0.785398
0010011101x0,-1.1781,-0.981748,-0.883573,-0.834486
0010011111,-0.981748,-0.785398,-0.883573,-0.785398
0010011111x,-0.981748,-0.785398,-0.883573,-0.785398
0010011111x0,-0.981748,-0.785398,-0.883573,-0.834486
1000110101,0.785398,0.981748,-0.883573,-0.785398
1000110101x,0.785398,0.981748,-0.883573,-0.785398
1000110101x0,0.785398,0.981748,-0.883573,-0.834486
0010110101,-0.785398,-0.589049,-0.883573,-0.785398
0010110101x,-0.785398,-0.589049,-0.883573,-0.785398
0010110101x0,-0.785398,-0.589049,-0.883573,-0.834486
1000011111,0.589049,0.785398,-0.883573,-0.785398
1000011111x,0.589049,0.785398,-0.883573,-0.785398
1000011111x0,0.589049,0.785398,-0.883573,-0.834486
0010110111,-0.589049,-0.392699,-0.883573,-0.785398
0010110111x,-0.589049,-0.392699,-0.883573,-0.785398
0010110111x0,-0.589049,-0.392699,-0.883573,-0.834486
1000011101,0.392699,0.589049,-0.883573,-0.785398
1000011101x,0.392699,0.589049,-0.883573,-0.785398
1000011101x0,0.392699,0.589049,-0.883573,-0.834486
1000010111,0.19635,0.392699,-0.883573,-0.785398
1000010111x,0.19635,0.392699,-0.883573,-0.785398
1000010111x0,0.19635,0.392699,-0.883573,-0.834486
0010111101,-0.392699,-0.19635,-0.883573,-0.785398
0010111101x,-0.392699,-0.19635,-0.883573,-0.785398
0010111101x0,-0.392699,-0.19635,-0.883573,-0.834486
1000010101,0,0.19635,-0.883573,-0.785398
1000010101x,0,0.19635,-0.883573,-0.785398
1000010101x0,0,0.19635,-0.883573,-0.834486
0010111111,-0.19635,0,-0.883573,-0.785398
0010111111x,-0.19635,0,-0.883573,-0.785398
0010111111x0,-0.19635,0,-0.883573,-0.834486
00000101x1,-3.14159,-2.74889,-0.883573,-0.785398
00000101x10,-3.14159,-2.94524,-0.883573,-0.785398
00000101x100,-3.14159,-2.94524,-0.883573,-0.834486
10101111x1,2.74889,3.14159,-0.883573,-0.785398
10101111x10,2.74889,2.94524,-0.883573,-0.785398
10101111x100,2.74889,2.94524,-0.883573,-0.834486
00000101x11,-2.94524,-2.74889,-0.883573,-0.785398
00000101x110,-2.94524,-2.74889,-0.883573,-0.834486
10101111x11,2.94524,3.14159,-0.883573,-0.785398
10101111x110,2.94524,3.14159,-0.883573,-0.834486
00000111x1,-2.74889,-2.35619,-0.883573,-0.785398
00000111x10,-2.74889,-2.55254,-0.883573,-0.785398
00000111x100,-2.74889,-2.55254,-0.883573,-0.834486
10101101x1,2.35619,2.74889,-0.883573,-0.785398
10101101x11,2.55254,2.74889,-0.883573,-0.785398
10101101x110,2.55254,2.74889,-0.883573,-0.834486
10101101x10,2.35619,2.55254,-0.883573,-0.785398
10101101x100,2.35619,2.55254,-0.883573,-0.834486
00000111x11,-2.55254,-2.35619,-0.883573,-0.785398
00000111x110,-2.55254,-2.35619,-0.883573,-0.834486
10101101x111,2.55254,2.74889,-0.834486,-0.785398
00000111x101,-2.74889,-2.55254,-0.834486,-0.785398
10101101x101,2.35619,2.55254,-0.834486,-0.785398
00000111x111,-2.55254,-2.35619,-0.834486,-0.785398
10100111x101,1.9635,2.15984,-0.834486,-0.785398
00001101x111,-2.15984,-1.9635,-0.834486,-0.785398
00001101x101,-2.35619,-2.15984,-0.834486,-0.785398
10100111x111,2.15984,2.35619,-0.834486,-0.785398
1010010111x1,1.76715,1.9635,-0.834486,-0.785398
0000111101x1,-1.9635,-1.76715,-0.834486,-0.785398
1010010101x1,1.5708,1.76715,-0.834486,-0.785398
0000111111x1,-1.76715,-1.5708,-0.834486,-0.785398
0010010101x1,-1.5708,-1.37445,-0.834486,-0.785398
1000111111x1,1.37445,1.5708,-0.834486,-0.785398
1000111101x1,1.1781,1.37445,-0.834486,-0.785398
0010010111x1,-1.37445,-1.1781,-0.834486,-0.785398
0010011101x1,-1.1781,-0.981748,-0.834486,-0.785398
1000110111x1,0.981748,1.1781,-0.834486,-0.785398
0010011111x1,-0.981748,-0.785398,-0.834486,-0.785398
1000110101x1,0.785398,0.981748,-0.834486,-0.785398
0010110101x1,-0.785398,-0.589049,-0.834486,-0.785398
1000011111x1,0.589049,0.785398,-0.834486,-0.785398
0010110111x1,-0.589049,-0.392699,-0.834486,-0.785398
1000011101x1,0.392699,0.589049,-0.834486,-0.785398
0010111101x1,-0.392699,-0.19635,-0.834486,-0.785398
1000010111x1,0.19635,0.392699,-0.834486,-0.785398
0010111111x1,-0.19635,0,-0.834486,-0.785398
1000010101x1,0,0.19635,-0.834486,-0.785398
00000101x101,-3.14159,-2.94524,-0.834486,-0.785398
10101111x111,2.94524,3.14159,-0.834486,-0.785398
10101111x101,2.74889,2.94524,-0.834486,-0.785398
00000101x111,-2.94524,-2.74889,-0.834486,-0.785398
1011,1.5708,3.14159,-0.785398,0
10111,2.35619,3.14159,-0.785398,0
101110,2.35619,3.14159,-0.785398,-0.392699
1011100,2.35619,2.74889,-0.785398,-0.392699
10111000,2.35619,2.74889,-0.785398,-0.589049
101110001,2.55254,2.74889,-0.785398,-0.589049
1011100010,2.55254,2.74889,-0.785398,-0.687223
1011100010x,2.55254,2.74889,-0.785398,-0.687223
1011100010x0,2.55254,2.74889,-0.785398,-0.736311
0001,-3.14159,-1.5708,-0.785398,0
00010,-3.14159,-2.35619,-0.785398,0
000100,-3.14159,-2.35619,-0.785398,-0.392699
0001001,-2.74889,-2.35619,-0.785398,-0.392699
00010010,-2.74889,-2.35619,-0.785398,-0.589049
000100100,-2.74889,-2.55254,-0.785398,-0.589049
0001001000,-2.74889,-2.55254,-0.785398,-0.687223
0001001000x,-2.74889,-2.55254,-0.785398,-0.687223
0001001000x0,-2.74889,-2.55254,-0.785398,-0.736311
000100101,-2.55254,-2.35619,-0.785398,-0.589049
0001001010,-2.55254,-2.35619,-0.785398,-0.687223
0001001010x,-2.55254,-2.35619,-0.785398,-0.687223
0001001010x0,-2.55254,-2.35619,-0.785398,-0.736311
101110000,2.35619,2.55254,-0.785398,-0.589049
1011100000,2.35619,2.55254,-0.785398,-0.687223
1011100000x,2.35619,2.55254,-0.785398,-0.687223
1011100000x0,2.35619,2.55254,-0.785398,-0.736311
10110,1.5708,2.35619,-0.785398,0
101100,1.5708,2.35619,-0.785398,-0.392699
1011001,1.9635,2.35619,-0.785398,-0.392699
10110010,1.9635,2.35619,-0.785398,-0.589049
101100101,2.15984,2.35619,-0.785398,-0.589049
1011001010,2.15984,2.35619,-0.785398,-0.687223
1011001010x,2.15984,2.35619,-0.785398,-0.687223
1011001010x0,2.15984,2.35619,-0.785398,-0.736311
00011,-2.35619,-1.5708,-0.785398,0
000110,-2.35619,-1.5708,-0.785398,-0.392699
0001100,-2.35619,-1.9635,-0.785398,-0.392699
00011000,-2.35619,-1.9635,-0.785398,-0.589049
000110000,-2.35619,-2.15984,-0.785398,-0.589049
0001100000,-2.35619,-2.15984,-0.785398,-0.687223
0001100000x,-2.35619,-2.15984,-0.785398,-0.687223
0001100000x0,-2.35619,-2.15984,-0.785398,-0.736311
000110001,-2.15984,-1.9635,-0.785398,-0.589049
0001100010,-2.15984,-1.9635,-0.785398,-0.687223
0001100010x,-2.15984,-1.9635,-0.785398,-0.687223
0001100010x0,-2.15984,-1.9635,-0.785398,-0.736311
101100100,1.9635,2.15984,-0.785398,-0.589049
1011001000,1.9635,2.15984,-0.785398,-0.687223
1011001000x,1.9635,2.15984,-0.785398,-0.687223
1011001000x0,1.9635,2.15984,-0.785398,-0.736311
0001101,-1.9635,-1.5708,-0.785398,-0.392699
00011010,-1.9635,-1.5708,-0.785398,-0.589049
000110100,-1.9635,-1.76715,-0.785398,-0.589049
0001101000,-1.9635,-1.76715,-0.785398,-0.687223
0001101000x,-1.9635,-1.76715,-0.785398,-0.687223
0001101000x0,-1.9635,-1.76715,-0.785398,-0.736311
1011000,1.5708,1.9635,-0.785398,-0.392699
10110000,1.5708,1.9635,-0.785398,-0.589049
101100001,1.76715,1.9635,-0.785398,-0.589049
1011000010,1.76715,1.9635,-0.785398,-0.687223
1011000010x,1.76715,1.9635,-0.785398,-0.687223
1011000010x0,1.76715,1.9635,-0.785398,-0.736311
000110101,-1.76715,-1.5708,-0.785398,-0.589049
0001101010,-1.76715,-1.5708,-0.785398,-0.687223
0001101010x,-1.76715,-1.5708,-0.785398,-0.687223
0001101010x0,-1.76715,-1.5708,-0.785398,-0.736311
101100000,1.5708,1.76715,-0.785398,-0.589049
1011000000,1.5708,1.76715,-0.785398,-0.687223
1011000000x,1.5708,1.76715,-0.785398,-0.687223
1011000000x0,1.5708,1.76715,-0.785398,-0.736311
0011,-1.5708,0,-0.785398,0
00110,-1.5708,-0.785398,-0.785398,0
001100,-1.5708,-0.785398,-0.785398,-0.392699
0011000,-1.5708,-1.1781,-0.785398,-0.392699
00110000,-1.5708,-1.1781,-0.785398,-0.589049
001100000,-1.5708,-1.37445,-0.785398,-0.589049
0011000000,-1.5708,-1.37445,-0.785398,-0.687223
0011000000x,-1.5708,-1.37445,-0.785398,-0.687223
0011000000x0,-1.5708,-1.37445,-0.785398,-0.736311
1001,0,1.5708,-0.785398,0
10011,0.785398,1.5708,-0.785398,0
100110,0.785398,1.5708,-0.785398,-0.392699
1001101,1.1781,1.5708,-0.785398,-0.392699
10011010,1.1781,1.5708,-0.785398,-0.589049
100110101,1.37445,1.5708,-0.785398,-0.589049
1001101010,1.37445,1.5708,-0.785398,-0.687223
1001101010x,1.37445,1.5708,-0.785398,-0.687223
1001101010x0,1.37445,1.5708,-0.785398,-0.736311
001100001,-1.37445,-1.1781,-0.785398,-0.589049
0011000010,-1.37445,-1.1781,-0.785398,-0.687223
0011000010x,-1.37445,-1.1781,-0.785398,-0.687223
0011000010x0,-1.37445,-1.1781,-0.785398,-0.736311
100110100,1.1781,1.37445,-0.785398,-0.589049
1001101000,1.1781,1.37445,-0.785398,-0.687223
1001101000x,1.1781,1.37445,-0.785398,-0.687223
1001101000x0,1.1781,1.37445,-0.785398,-0.736311
1001100,0.785398,1.1781,-0.785398,-0.392699
10011000,0.785398,1.1781,-0.785398,-0.589049
100110001,0.981748,1.1781,-0.785398,-0.589049
1001100010,0.981748,1.1781,-0.785398,-0.687223
1001100010x,0.981748,1.1781,-0.785398,-0.687223
1001100010x0,0.981748,1.1781,-0.785398,-0.736311
0011001,-1.1781,-0.785398,-0.785398,-0.392699
00110010,-1.1781,-0.785398,-0.785398,-0.589049
001100100,-1.1781,-0.981748,-0.785398,-0.589049
0011001000,-1.1781,-0.981748,-0.785398,-0.687223
0011001000x,-1.1781,-0.981748,-0.785398,-0.687223
0011001000x0,-1.1781,-0.981748,-0.785398,-0.736311
100110000,0.785398,0.981748,-0.785398,-0.589049
1001100000,0.785398,0.981748,-0.785398,-0.687223
1001100000x,0.785398,0.981748,-0.785398,-0.687223
1001100000x0,0.785398,0.981748,-0.785398,-0.736311
001100101,-0.981748,-0.785398,-0.785398,-0.589049
0011001010,-0.981748,-0.785398,-0.785398,-0.687223
0011001010x,-0.981748,-0.785398,-0.785398,-0.687223
0011001010x0,-0.981748,-0.785398,-0.785398,-0.736311
00111,-0.785398,0,-0.785398,0
001110,-0.785398,0,-0.785398,-0.392699
0011100,-0.785398,-0.392699,-0.785398,-0.392699
00111000,-0.785398,-0.392699,-0.785398,-0.589049
001110000,-0.785398,-0.589049,-0.785398,-0.589049
0011100000,-0.785398,-0.589049,-0.785398,-0.687223
0011100000x,-0.785398,-0.589049,-0.785398,-0.687223
0011100000x0,-0.785398,-0.589049,-0.785398,-0.736311
10010,0,0.785398,-0.785398,0
100100,0,0.785398,-0.785398,-0.392699
1001001,0.392699,0.785398,-0.785398,-0.392699
10010010,0.392699,0.785398,-0.785398,-0.589049
100100101,0.589049,0.785398,-0.785398,-0.589049
1001001010,0.589049,0.785398,-0.785398,-0.687223
1001001010x,0.589049,0.785398,-0.785398,-0.687223
1001001010x0,0.589049,0.785398,-0.785398,-0.736311
100100100,0.392699,0.589049,-0.785398,-0.589049
1001001000,0.392699,0.589049,-0.785398,-0.687223
1001001000x,0.392699,0.589049,-0.785398,-0.687223
1001001000x0,0.392699,0.589049,-0.785398,-0.736311
001110001,-0.589049,-0.392699,-0.785398,-0.589049
0011100010,-0.589049,-0.392699,-0.785398,-0.687223
0011100010x,-0.589049,-0.392699,-0.785398,-0.687223
0011100010x0,-0.589049,-0.392699,-0.785398,-0.736311
1001000,0,0.392699,-0.785398,-0.392699
10010000,0,0.392699,-0.785398,-0.589049
100100001,0.19635,0.392699,-0.785398,-0.589049
1001000010,0.19635,0.392699,-0.785398,-0.687223
1001000010x,0.19635,0.392699,-0.785398,-0.687223
1001000010x0,0.19635,0.392699,-0.785398,-0.736311
0011101,-0.392699,0,-0.785398,-0.392699
00111010,-0.392699,0,-0.785398,-0.589049
001110100,-0.392699,-0.19635,-0.785398,-0.589049
0011101000,-0.392699,-0.19635,-0.785398,-0.687223
0011101000x,-0.392699,-0.19635,-0.785398,-0.687223
0011101000x0,-0.392699,-0.19635,-0.785398,-0.736311
001110101,-0.19635,0,-0.785398,-0.589049
0011101010,-0.19635,0,-0.785398,-0.687223
0011101010x,-0.19635,0,-0.785398,-0.687223
0011101010x0,-0.19635,0,-0.785398,-0.736311
100100000,0,0.19635,-0.785398,-0.589049
1001000000,0,0.19635,-0.785398,-0.687223
1001000000x,0,0.19635,-0.785398,-0.687223
1001000000x0,0,0.19635,-0.785398,-0.736311
0001000,-3.14159,-2.74889,-0.785398,-0.392699
00010000,-3.14159,-2.74889,-0.785398,-0.589049
000100000,-3.14159,-2.94524,-0.785398,-0.589049
0001000000,-3.14159,-2.94524,-0.785398,-0.687223
0001000000x,-3.14159,-2.94524,-0.785398,-0.687223
0001000000x1,-3.14159,-2.94524,-0.736311,-0.687223
1011101,2.74889,3.14159,-0.785398,-0.392699
10111010,2.74889,3.14159,-0.785398,-0.589049
101110101,2.94524,3.14159,-0.785398,-0.589049
1011101010,2.94524,3.14159,-0.785398,-0.687223
1011101010x,2.94524,3.14159,-0.785398,-0.687223
1011101010x1,2.94524,3.14159,-0.736311,-0.687223
000100001,-2.94524,-2.74889,-0.785398,-0.589049
0001000010,-2.94524,-2.74889,-0.785398,-0.687223
0001000010x,-2.94524,-2.74889,-0.785398,-0.687223
0001000010x1,-2.94524,-2.74889,-0.736311,-0.687223
101110100,2.74889,2.94524,-0.785398,-0.589049
1011101000,2.74889,2.94524,-0.785398,-0.687223
1011101000x,2.74889,2.94524,-0.785398,-0.687223
1011101000x1,2.74889,2.94524,-0.736311,-0.687223
0001001000x1,-2.74889,-2.55254,-0.736311,-0.687223
1011100010x1,2.55254,2.74889,-0.736311,-0.687223
0001001010x1,-2.55254,-2.35619,-0.736311,-0.687223
1011100000x1,2.35619,2.55254,-0.736311,-0.687223
1011001010x1,2.15984,2.35619,-0.736311,-0.687223
0001100000x1,-2.35619,-2.15984,-0.736311,-0.687223
0001100010x1,-2.15984,-1.9635,-0.736311,-0.687223
1011001000x1,1.9635,2.15984,-0.736311,-0.687223
1011000010x1,1.76715,1.9635,-0.736311,-0.687223
0001101000x1,-1.9635,-1.76715,-0.736311,-0.687223
1011000000x1,1.5708,1.76715,-0.736311,-0.687223
0001101010x1,-1.76715,-1.5708,-0.736311,-0.687223
0011000000x1,-1.5708,-1.37445,-0.736311,-0.687223
1001101010x1,1.37445,1.5708,-0.736311,-0.687223
0011000010x1,-1.37445,-1.1781,-0.736311,-0.687223
1001101000x1,1.1781,1.37445,-0.736311,-0.687223
1001100010x1,0.981748,1.1781,-0.736311,-0.687223
0011001000x1,-1.1781,-0.981748,-0.736311,-0.687223
0011001010x1,-0.981748,-0.785398,-0.736311,-0.687223
1001100000x1,0.785398,0.981748,-0.736311,-0.687223
